Word ,Context. diversity,Freq. per million,Word Form,Coverage
3380,25.0%,17.7,vigilando,87.6%
3381,25.0%,16.9,cantando,87.6%
3382,25.0%,16.6,estuvieras,87.6%
3383,25.0%,16.2,oficio,87.6%
3384,25.0%,15.7,estrés,87.6%
3385,25.0%,14.9,confirmado,87.6%
3386,25.0%,14.8,cartera,87.6%
3387,25.0%,14.6,jode,87.6%
3388,25.0%,14.2,encontrarlo,87.6%
3389,25.0%,13.7,conoció,87.6%
3390,25.0%,13.1,desesperada,87.6%
3391,25.0%,12.2,coches,87.6%
3392,25.0%,11.8,llevaste,87.6%
3393,25.0%,11.5,adultos,87.6%
3394,25.0%,11.3,bajando,87.6%
3395,25.0%,11.2,hayamos,87.6%
3396,25.0%,11.0,extranjero,87.6%
3397,25.0%,10.9,quedará,87.6%
3398,25.0%,10.6,mentido,87.6%
3399,25.0%,10.5,demasiadas,87.6%
3400,25.0%,10.4,labor,87.6%
3401,25.0%,10.2,aparecen,87.6%
3402,25.0%,9.9,pares,87.6%
3403,25.0%,9.4,práctica,87.6%
3404,25.0%,9.3,podrán,87.6%
3405,25.0%,8.7,clima,87.6%
3406,25.0%,8.7,origen,87.6%
3407,25.0%,8.0,rápida,87.6%
3408,25.0%,7.5,existencia,87.6%
3409,25.0%,7.5,preguntaba,87.6%
3410,24.7%,125.7,vení,87.6%
3411,24.7%,64.9,santiago,87.6%
3412,24.7%,54.0,compadre,87.6%
3413,24.7%,36.3,regrese,87.6%
3414,24.7%,35.0,semejante,87.6%
3415,24.7%,30.6,presentación,87.7%
3416,24.7%,29.7,quédese,87.7%
3417,24.7%,29.7,enojada,87.7%
3418,24.7%,28.6,solita,87.7%
3419,24.7%,26.9,embarazo,87.7%
3420,24.7%,25.7,sintiendo,87.7%
3421,24.7%,24.2,divorcio,87.7%
3422,24.7%,22.3,feria,87.7%
3423,24.7%,21.8,déjenme,87.7%
3424,24.7%,21.1,delincuentes,87.7%
3425,24.7%,20.5,jefes,87.7%
3426,24.7%,19.6,miserable,87.7%
3427,24.7%,18.0,entrego,87.7%
3428,24.7%,17.8,quisiste,87.7%
3429,24.7%,17.5,ocupo,87.7%
3430,24.7%,17.1,iré,87.7%
3431,24.7%,17.0,sospecha,87.7%
3432,24.7%,16.9,fallar,87.7%
3433,24.7%,16.3,funcionó,87.7%
3434,24.7%,16.0,evidente,87.7%
3435,24.7%,15.7,quedarnos,87.7%
3436,24.7%,15.5,llevarla,87.7%
3437,24.7%,15.2,análisis,87.7%
3438,24.7%,14.8,queso,87.7%
3439,24.7%,14.7,dejara,87.7%
3440,24.7%,14.7,atentos,87.7%
3441,24.7%,14.6,costar,87.7%
3442,24.7%,14.5,quedara,87.7%
3443,24.7%,14.4,salvaje,87.7%
3444,24.7%,14.3,útil,87.7%
3445,24.7%,13.5,disfruta,87.7%
3446,24.7%,13.4,cumplo,87.7%
3447,24.7%,13.4,rostro,87.7%
3448,24.7%,13.0,contamos,87.7%
3449,24.7%,13.0,juzgar,87.7%
3450,24.7%,12.9,acercar,87.7%
3451,24.7%,12.8,extra,87.7%
3452,24.7%,12.4,preguntes,87.7%
3453,24.7%,12.2,comenzó,87.7%
3454,24.7%,12.2,fuese,87.7%
3455,24.7%,11.9,antigua,87.7%
3456,24.7%,11.2,entraron,87.7%
3457,24.7%,11.2,cambié,87.7%
3458,24.7%,11.2,encarga,87.7%
3459,24.7%,10.9,fijo,87.7%
3460,24.7%,10.7,permiten,87.7%
3461,24.7%,10.7,señales,87.7%
3462,24.7%,10.5,duros,87.7%
3463,24.7%,10.5,bolsillo,87.7%
3464,24.7%,10.4,cuantos,87.7%
3465,24.7%,10.4,decido,87.7%
3466,24.7%,9.8,horario,87.7%
3467,24.7%,9.0,vacía,87.7%
3468,24.7%,8.7,desperté,87.7%
3469,24.7%,8.1,oscuridad,87.7%
3470,24.7%,6.8,convertirse,87.7%
3471,24.5%,27.2,apoyar,87.7%
3472,24.5%,26.0,putas,87.7%
3473,24.5%,22.0,agenda,87.7%
3474,24.5%,21.9,mina,87.7%
3475,24.5%,20.2,cómplice,87.7%
3476,24.5%,19.6,alcanzo,87.7%
3477,24.5%,19.1,trate,87.8%
3478,24.5%,17.6,honesto,87.8%
3479,24.5%,17.3,miel,87.8%
3480,24.5%,16.9,valió,87.8%
3481,24.5%,16.8,lógico,87.8%
3482,24.5%,16.6,olvídalo,87.8%
3483,24.5%,16.5,andando,87.8%
3484,24.5%,16.2,confías,87.8%
3485,24.5%,15.9,payaso,87.8%
3486,24.5%,15.5,retirar,87.8%
3487,24.5%,15.5,lleguemos,87.8%
3488,24.5%,15.3,acompáñame,87.8%
3489,24.5%,15.1,aprovechando,87.8%
3490,24.5%,14.5,dolores,87.8%
3491,24.5%,14.5,arreglamos,87.8%
3492,24.5%,14.4,conocerla,87.8%
3493,24.5%,14.3,sabrá,87.8%
3494,24.5%,14.2,canal,87.8%
3495,24.5%,13.8,conociendo,87.8%
3496,24.5%,13.7,barbaridad,87.8%
3497,24.5%,13.6,casados,87.8%
3498,24.5%,13.6,métete,87.8%
3499,24.5%,13.2,ventaja,87.8%
3500,24.5%,13.1,tráeme,87.8%
3501,24.5%,13.0,escuches,87.8%
3502,24.5%,12.6,disposición,87.8%
3503,24.5%,12.3,servido,87.8%
3504,24.5%,12.1,alcance,87.8%
3505,24.5%,11.7,suyos,87.8%
3506,24.5%,11.6,llegues,87.8%
3507,24.5%,11.5,misa,87.8%
3508,24.5%,11.3,atiende,87.8%
3509,24.5%,10.5,aceptado,87.8%
3510,24.5%,10.2,cojo,87.8%
3511,24.5%,9.8,prepara,87.8%
3512,24.5%,9.5,velocidad,87.8%
3513,24.5%,9.5,dedica,87.8%
3514,24.5%,9.4,domicilio,87.8%
3515,24.5%,9.4,bolsas,87.8%
3516,24.5%,9.3,aventura,87.8%
3517,24.5%,9.2,comes,87.8%
3518,24.5%,9.1,miente,87.8%
3519,24.5%,8.7,volvería,87.8%
3520,24.5%,7.5,pensamiento,87.8%
3521,24.2%,66.3,papito,87.8%
3522,24.2%,62.6,billete,87.8%
3523,24.2%,58.8,operativo,87.8%
3524,24.2%,40.4,escúcheme,87.8%
3525,24.2%,40.0,imagínese,87.8%
3526,24.2%,33.0,frontera,87.8%
3527,24.2%,31.1,criminal,87.8%
3528,24.2%,26.7,maten,87.8%
3529,24.2%,25.2,traidor,87.8%
3530,24.2%,22.7,preocupen,87.8%
3531,24.2%,21.6,intereses,87.8%
3532,24.2%,21.6,sexual,87.9%
3533,24.2%,20.9,regalito,87.9%
3534,24.2%,20.1,evidencia,87.9%
3535,24.2%,19.3,conveniente,87.9%
3536,24.2%,19.0,hablen,87.9%
3537,24.2%,18.4,trató,87.9%
3538,24.2%,18.2,huellas,87.9%
3539,24.2%,17.1,levante,87.9%
3540,24.2%,16.1,bote,87.9%
3541,24.2%,15.7,hazte,87.9%
3542,24.2%,15.5,pagarle,87.9%
3543,24.2%,14.8,mírate,87.9%
3544,24.2%,14.8,pidas,87.9%
3545,24.2%,14.6,explique,87.9%
3546,24.2%,14.3,piedras,87.9%
3547,24.2%,14.2,prefiere,87.9%
3548,24.2%,14.2,merecen,87.9%
3549,24.2%,14.0,cuadra,87.9%
3550,24.2%,13.9,arrepiento,87.9%
3551,24.2%,13.9,marcar,87.9%
3552,24.2%,13.8,vendió,87.9%
3553,24.2%,13.6,rumbo,87.9%
3554,24.2%,13.6,asumir,87.9%
3555,24.2%,13.5,bonitos,87.9%
3556,24.2%,13.5,preocupados,87.9%
3557,24.2%,13.4,circo,87.9%
3558,24.2%,13.2,ciertas,87.9%
3559,24.2%,13.2,revisando,87.9%
3560,24.2%,13.1,descubrió,87.9%
3561,24.2%,12.8,grano,87.9%
3562,24.2%,12.8,mandas,87.9%
3563,24.2%,12.7,enterrar,87.9%
3564,24.2%,12.6,dirás,87.9%
3565,24.2%,12.6,valen,87.9%
3566,24.2%,12.4,directa,87.9%
3567,24.2%,12.4,piensen,87.9%
3568,24.2%,11.8,contaron,87.9%
3569,24.2%,11.3,supieras,87.9%
3570,24.2%,11.3,vendido,87.9%
3571,24.2%,11.0,abandonado,87.9%
3572,24.2%,10.8,sufrimiento,87.9%
3573,24.2%,10.8,podremos,87.9%
3574,24.2%,10.7,jugamos,87.9%
3575,24.2%,10.7,fotografía,87.9%
3576,24.2%,10.6,entras,87.9%
3577,24.2%,10.5,presentado,87.9%
3578,24.2%,10.5,alarma,87.9%
3579,24.2%,10.5,muestras,87.9%
3580,24.2%,10.4,piezas,87.9%
3581,24.2%,10.1,camiseta,87.9%
3582,24.2%,10.0,firmes,87.9%
3583,24.2%,9.9,harás,87.9%
3584,24.2%,9.7,daré,87.9%
3585,24.2%,9.7,guardo,87.9%
3586,24.2%,9.6,abiertos,87.9%
3587,24.2%,9.5,antecedentes,87.9%
3588,24.2%,9.2,cambiamos,87.9%
3589,24.2%,9.2,labios,87.9%
3590,24.2%,8.4,escapa,87.9%
3591,24.2%,7.9,cargado,87.9%
3592,23.9%,62.1,mercancía,87.9%
3593,23.9%,54.9,gol,87.9%
3594,23.9%,48.1,fiscal,87.9%
3595,23.9%,45.6,bronca,87.9%
3596,23.9%,34.4,república,88.0%
3597,23.9%,27.7,pobrecita,88.0%
3598,23.9%,24.7,canciones,88.0%
3599,23.9%,23.3,quietos,88.0%
3600,23.9%,22.9,amas,88.0%
3601,23.9%,21.9,extrañar,88.0%
3602,23.9%,21.3,matarlo,88.0%
3603,23.9%,19.4,entregó,88.0%
3604,23.9%,19.1,regresó,88.0%
3605,23.9%,18.7,bárbaro,88.0%
3606,23.9%,17.6,santos,88.0%
3607,23.9%,16.3,manejo,88.0%
3608,23.9%,16.0,demonio,88.0%
3609,23.9%,16.0,leyes,88.0%
3610,23.9%,15.5,conocerlo,88.0%
3611,23.9%,14.9,ponernos,88.0%
3612,23.9%,14.5,ministerio,88.0%
3613,23.9%,14.4,ilusiones,88.0%
3614,23.9%,14.2,conseguiste,88.0%
3615,23.9%,14.1,sacarte,88.0%
3616,23.9%,13.3,sana,88.0%
3617,23.9%,13.2,abrí,88.0%
3618,23.9%,13.2,adivina,88.0%
3619,23.9%,13.2,mientas,88.0%
3620,23.9%,13.1,ayuden,88.0%
3621,23.9%,13.0,inversión,88.0%
3622,23.9%,12.8,graves,88.0%
3623,23.9%,12.7,dispara,88.0%
3624,23.9%,12.5,culpables,88.0%
3625,23.9%,12.0,decirnos,88.0%
3626,23.9%,11.9,pierdes,88.0%
3627,23.9%,11.9,avisó,88.0%
3628,23.9%,11.7,límites,88.0%
3629,23.9%,11.5,medias,88.0%
3630,23.9%,11.3,mochila,88.0%
3631,23.9%,11.2,lágrimas,88.0%
3632,23.9%,11.1,cogido,88.0%
3633,23.9%,11.0,preparo,88.0%
3634,23.9%,10.9,valores,88.0%
3635,23.9%,10.8,ciego,88.0%
3636,23.9%,10.6,casé,88.0%
3637,23.9%,10.5,colegas,88.0%
3638,23.9%,10.3,favorita,88.0%
3639,23.9%,10.3,marcas,88.0%
3640,23.9%,10.1,plazo,88.0%
3641,23.9%,10.1,pulso,88.0%
3642,23.9%,9.8,copas,88.0%
3643,23.9%,9.6,caí,88.0%
3644,23.9%,9.6,seco,88.0%
3645,23.9%,9.5,caída,88.0%
3646,23.9%,9.4,entenderlo,88.0%
3647,23.9%,9.3,obtener,88.0%
3648,23.9%,8.4,lógica,88.0%
3649,23.9%,8.3,nace,88.0%
3650,23.9%,8.0,cientos,88.0%
3651,23.9%,7.9,cajón,88.0%
3652,23.9%,7.6,pequeñas,88.0%
3653,23.9%,7.6,tendrían,88.0%
3654,23.9%,7.1,nacimiento,88.0%
3655,23.7%,28.7,político,88.0%
3656,23.7%,24.9,celosa,88.0%
3657,23.7%,19.9,gonzález,88.0%
3658,23.7%,19.8,ratas,88.0%
3659,23.7%,19.7,lleguen,88.0%
3660,23.7%,19.7,bendito,88.0%
3661,23.7%,19.5,presa,88.0%
3662,23.7%,18.0,colmo,88.0%
3663,23.7%,17.7,huyendo,88.0%
3664,23.7%,17.0,condena,88.1%
3665,23.7%,16.9,representante,88.1%
3666,23.7%,16.2,prometió,88.1%
3667,23.7%,16.1,creerlo,88.1%
3668,23.7%,16.0,porfa,88.1%
3669,23.7%,15.8,sois,88.1%
3670,23.7%,15.8,fábrica,88.1%
3671,23.7%,15.8,huir,88.1%
3672,23.7%,15.4,rastro,88.1%
3673,23.7%,15.4,amenazó,88.1%
3674,23.7%,15.0,celebrando,88.1%
3675,23.7%,14.0,universo,88.1%
3676,23.7%,13.9,sagrado,88.1%
3677,23.7%,13.7,amenazas,88.1%
3678,23.7%,13.2,importar,88.1%
3679,23.7%,13.1,acostumbrada,88.1%
3680,23.7%,13.1,acerques,88.1%
3681,23.7%,13.1,bosque,88.1%
3682,23.7%,13.0,testimonio,88.1%
3683,23.7%,12.9,sacan,88.1%
3684,23.7%,12.6,pasillo,88.1%
3685,23.7%,12.4,cumpla,88.1%
3686,23.7%,11.7,cercano,88.1%
3687,23.7%,11.5,verlas,88.1%
3688,23.7%,11.4,traemos,88.1%
3689,23.7%,11.3,arrancar,88.1%
3690,23.7%,11.3,encontrarme,88.1%
3691,23.7%,11.3,soñé,88.1%
3692,23.7%,11.0,suficientemente,88.1%
3693,23.7%,11.0,aprovecha,88.1%
3694,23.7%,10.7,arrepentido,88.1%
3695,23.7%,10.6,hombro,88.1%
3696,23.7%,10.5,pantalla,88.1%
3697,23.7%,9.9,profesión,88.1%
3698,23.7%,9.9,montado,88.1%
3699,23.7%,9.9,platos,88.1%
3700,23.7%,9.8,enseñado,88.1%
3701,23.7%,9.6,pongamos,88.1%
3702,23.7%,9.4,popular,88.1%
3703,23.7%,9.1,saldrá,88.1%
3704,23.7%,9.0,querría,88.1%
3705,23.7%,9.0,relacionado,88.1%
3706,23.7%,8.3,saltar,88.1%
3707,23.7%,7.9,pondría,88.1%
3708,23.7%,7.9,adelantado,88.1%
3709,23.7%,7.9,aproximadamente,88.1%
3710,23.7%,7.8,representa,88.1%
3711,23.7%,7.7,probado,88.1%
3712,23.7%,6.2,izquierdo,88.1%
3713,23.7%,6.2,guía,88.1%
3714,23.4%,118.7,colombia,88.1%
3715,23.4%,98.3,oyó,88.1%
3716,23.4%,72.6,podés,88.1%
3717,23.4%,50.7,marta,88.1%
3718,23.4%,34.9,cállese,88.1%
3719,23.4%,30.6,celda,88.1%
3720,23.4%,26.8,sobrino,88.2%
3721,23.4%,22.7,delicioso,88.2%
3722,23.4%,21.7,cuide,88.2%
3723,23.4%,21.7,lobo,88.2%
3724,23.4%,20.4,mandaste,88.2%
3725,23.4%,19.6,bajen,88.2%
3726,23.4%,18.8,venís,88.2%
3727,23.4%,17.8,traté,88.2%
3728,23.4%,16.9,entierro,88.2%
3729,23.4%,16.9,creyó,88.2%
3730,23.4%,16.7,monte,88.2%
3731,23.4%,16.7,enamoré,88.2%
3732,23.4%,15.6,sucia,88.2%
3733,23.4%,15.5,ofreció,88.2%
3734,23.4%,14.4,echamos,88.2%
3735,23.4%,14.4,paraíso,88.2%
3736,23.4%,14.3,pasaporte,88.2%
3737,23.4%,13.8,decírselo,88.2%
3738,23.4%,13.8,acompañas,88.2%
3739,23.4%,13.6,tremenda,88.2%
3740,23.4%,13.5,consta,88.2%
3741,23.4%,13.1,oficiales,88.2%
3742,23.4%,13.0,prometiste,88.2%
3743,23.4%,12.8,buscó,88.2%
3744,23.4%,12.6,pum,88.2%
3745,23.4%,12.3,helado,88.2%
3746,23.4%,12.1,palacio,88.2%
3747,23.4%,11.9,actos,88.2%
3748,23.4%,11.4,parejas,88.2%
3749,23.4%,11.3,luchando,88.2%
3750,23.4%,11.2,margen,88.2%
3751,23.4%,11.2,abandonó,88.2%
3752,23.4%,10.9,cubrir,88.2%
3753,23.4%,10.6,tirada,88.2%
3754,23.4%,10.5,menores,88.2%
3755,23.4%,10.4,demuestra,88.2%
3756,23.4%,9.7,despertó,88.2%
3757,23.4%,9.0,humanidad,88.2%
3758,23.4%,8.4,visión,88.2%
3759,23.4%,8.3,once,88.2%
3760,23.4%,8.1,función,88.2%
3761,23.4%,7.8,miran,88.2%
3762,23.4%,7.7,importe,88.2%
3763,23.4%,7.5,cinturón,88.2%
3764,23.4%,7.3,miraba,88.2%
3765,23.1%,137.6,okay,88.2%
3766,23.1%,120.4,aló,88.2%
3767,23.1%,105.8,mamita,88.2%
3768,23.1%,105.1,fernando,88.3%
3769,23.1%,46.0,joda,88.3%
3770,23.1%,44.6,che,88.3%
3771,23.1%,41.5,hey,88.3%
3772,23.1%,33.9,hermanita,88.3%
3773,23.1%,23.7,hostia,88.3%
3774,23.1%,19.6,lealtad,88.3%
3775,23.1%,19.2,suegra,88.3%
3776,23.1%,18.7,intenciones,88.3%
3777,23.1%,17.8,amenazando,88.3%
3778,23.1%,17.2,entiendas,88.3%
3779,23.1%,16.8,correo,88.3%
3780,23.1%,16.3,atacar,88.3%
3781,23.1%,15.8,poderoso,88.3%
3782,23.1%,15.8,casarme,88.3%
3783,23.1%,15.7,supiste,88.3%
3784,23.1%,15.2,declaraciones,88.3%
3785,23.1%,14.7,funcionando,88.3%
3786,23.1%,14.7,provecho,88.3%
3787,23.1%,14.7,aburrida,88.3%
3788,23.1%,14.6,mandando,88.3%
3789,23.1%,14.4,quitaron,88.3%
3790,23.1%,13.9,bañar,88.3%
3791,23.1%,13.6,cumpliendo,88.3%
3792,23.1%,13.5,viuda,88.3%
3793,23.1%,13.4,tenerla,88.3%
3794,23.1%,13.2,miembros,88.3%
3795,23.1%,13.2,decidiste,88.3%
3796,23.1%,12.6,arroz,88.3%
3797,23.1%,12.6,arreglando,88.3%
3798,23.1%,12.6,contestó,88.3%
3799,23.1%,12.4,salvaste,88.3%
3800,23.1%,12.2,sucedido,88.3%
3801,23.1%,11.8,desea,88.3%
3802,23.1%,11.4,oyendo,88.3%
3803,23.1%,11.1,obsesión,88.3%
3804,23.1%,11.1,funcione,88.3%
3805,23.1%,11.1,hablarme,88.3%
3806,23.1%,11.0,agarro,88.3%
3807,23.1%,10.9,diferencias,88.3%
3808,23.1%,10.8,correcta,88.3%
3809,23.1%,10.8,creciendo,88.3%
3810,23.1%,10.7,responsables,88.3%
3811,23.1%,10.7,traerme,88.3%
3812,23.1%,10.5,colega,88.3%
3813,23.1%,10.5,círculo,88.3%
3814,23.1%,10.5,esperándote,88.3%
3815,23.1%,10.3,verdes,88.3%
3816,23.1%,10.1,postre,88.3%
3817,23.1%,10.0,máxima,88.3%
3818,23.1%,9.9,pastilla,88.3%
3819,23.1%,9.8,levanto,88.3%
3820,23.1%,9.7,beneficio,88.3%
3821,23.1%,9.6,pleno,88.3%
3822,23.1%,9.5,pego,88.3%
3823,23.1%,9.4,ponerlo,88.3%
3824,23.1%,9.3,bajamos,88.3%
3825,23.1%,8.8,empiezas,88.3%
3826,23.1%,8.7,duermo,88.3%
3827,23.1%,8.5,iniciar,88.3%
3828,23.1%,8.2,saluda,88.3%
3829,23.1%,8.1,vendo,88.3%
3830,23.1%,7.4,usan,88.3%
3831,23.1%,7.1,actual,88.3%
3832,23.1%,6.9,cobra,88.3%
3833,23.1%,6.5,gustaban,88.3%
3834,22.9%,61.0,laura,88.4%
3835,22.9%,51.4,francisco,88.4%
3836,22.9%,33.2,padrino,88.4%
3837,22.9%,22.5,bolas,88.4%
3838,22.9%,21.4,jugada,88.4%
3839,22.9%,17.2,narices,88.4%
3840,22.9%,17.1,aceptó,88.4%
3841,22.9%,17.0,bruto,88.4%
3842,22.9%,16.2,príncipe,88.4%
3843,22.9%,16.1,persiguiendo,88.4%
3844,22.9%,15.6,moviendo,88.4%
3845,22.9%,15.2,despedirme,88.4%
3846,22.9%,14.9,agradecido,88.4%
3847,22.9%,14.9,sospechas,88.4%
3848,22.9%,14.6,alerta,88.4%
3849,22.9%,14.6,tiros,88.4%
3850,22.9%,14.5,ábreme,88.4%
3851,22.9%,14.3,pescado,88.4%
3852,22.9%,14.2,gallo,88.4%
3853,22.9%,14.2,juzgado,88.4%
3854,22.9%,14.2,amiguito,88.4%
3855,22.9%,14.0,contestas,88.4%
3856,22.9%,14.0,discreción,88.4%
3857,22.9%,13.5,colaboración,88.4%
3858,22.9%,13.2,atreves,88.4%
3859,22.9%,13.1,engañó,88.4%
3860,22.9%,12.8,terminan,88.4%
3861,22.9%,12.8,cometió,88.4%
3862,22.9%,12.8,podéis,88.4%
3863,22.9%,12.6,interesar,88.4%
3864,22.9%,12.6,calmar,88.4%
3865,22.9%,12.6,cáncer,88.4%
3866,22.9%,12.1,escondidas,88.4%
3867,22.9%,12.1,abuso,88.4%
3868,22.9%,11.7,decírtelo,88.4%
3869,22.9%,11.4,dispuestos,88.4%
3870,22.9%,11.3,decida,88.4%
3871,22.9%,11.2,alegre,88.4%
3872,22.9%,11.2,riesgos,88.4%
3873,22.9%,11.2,insiste,88.4%
3874,22.9%,11.1,informar,88.4%
3875,22.9%,11.1,serías,88.4%
3876,22.9%,11.0,tuvieras,88.4%
3877,22.9%,10.9,agradable,88.4%
3878,22.9%,10.8,preciso,88.4%
3879,22.9%,10.8,sentirse,88.4%
3880,22.9%,10.7,periódicos,88.4%
3881,22.9%,10.7,presupuesto,88.4%
3882,22.9%,10.6,fracaso,88.4%
3883,22.9%,10.6,tranquilamente,88.4%
3884,22.9%,10.5,naranja,88.4%
3885,22.9%,10.3,comió,88.4%
3886,22.9%,10.3,comprando,88.4%
3887,22.9%,10.3,sabor,88.4%
3888,22.9%,9.9,principios,88.4%
3889,22.9%,9.6,dilo,88.4%
3890,22.9%,9.5,sabría,88.4%
3891,22.9%,9.5,sintió,88.4%
3892,22.9%,9.1,veníamos,88.4%
3893,22.9%,8.9,normalmente,88.4%
3894,22.9%,8.8,miembro,88.4%
3895,22.9%,8.8,escribiendo,88.4%
3896,22.9%,8.8,físico,88.4%
3897,22.9%,8.7,pintar,88.4%
3898,22.9%,8.6,enteren,88.4%
3899,22.9%,8.2,llamarte,88.4%
3900,22.9%,7.9,lluvia,88.4%
3901,22.9%,7.8,trabajó,88.4%
3902,22.9%,7.6,hablarlo,88.4%
3903,22.9%,7.6,violento,88.4%
3904,22.9%,7.5,resistencia,88.4%
3905,22.9%,7.5,avanzar,88.4%
3906,22.9%,7.3,paró,88.4%
3907,22.9%,5.9,volvía,88.4%
3908,22.6%,98.2,alberto,88.5%
3909,22.6%,76.3,carmen,88.5%
3910,22.6%,70.4,cabrones,88.5%
3911,22.6%,62.9,ángeles,88.5%
3912,22.6%,40.1,tantito,88.5%
3913,22.6%,39.8,cálmese,88.5%
3914,22.6%,28.9,coca,88.5%
3915,22.6%,28.6,parís,88.5%
3916,22.6%,20.7,enojado,88.5%
3917,22.6%,20.3,advierto,88.5%
3918,22.6%,19.4,mas,88.5%
3919,22.6%,17.4,disparó,88.5%
3920,22.6%,17.1,casita,88.5%
3921,22.6%,16.6,arriesgar,88.5%
3922,22.6%,16.5,amores,88.5%
3923,22.6%,16.5,piscina,88.5%
3924,22.6%,16.4,balas,88.5%
3925,22.6%,16.1,institución,88.5%
3926,22.6%,15.5,preocupar,88.5%
3927,22.6%,15.5,cementerio,88.5%
3928,22.6%,14.9,mandamos,88.5%
3929,22.6%,14.2,queréis,88.5%
3930,22.6%,13.5,unidad,88.5%
3931,22.6%,13.2,creyendo,88.5%
3932,22.6%,13.1,ofreciendo,88.5%
3933,22.6%,12.2,empresario,88.5%
3934,22.6%,11.9,fuentes,88.5%
3935,22.6%,11.7,aparecido,88.5%
3936,22.6%,11.7,pedazos,88.5%
3937,22.6%,11.6,arruinar,88.5%
3938,22.6%,11.5,recibí,88.5%
3939,22.6%,11.4,discutiendo,88.5%
3940,22.6%,10.9,comportamiento,88.5%
3941,22.6%,10.9,echas,88.5%
3942,22.6%,10.8,acusado,88.5%
3943,22.6%,10.8,acabando,88.5%
3944,22.6%,10.7,borrar,88.5%
3945,22.6%,10.6,inocentes,88.5%
3946,22.6%,10.6,rutina,88.5%
3947,22.6%,10.4,expliqué,88.5%
3948,22.6%,10.4,llora,88.5%
3949,22.6%,10.4,pagas,88.5%
3950,22.6%,10.2,tíos,88.5%
3951,22.6%,10.0,formal,88.5%
3952,22.6%,10.0,objeto,88.5%
3953,22.6%,10.0,inconsciente,88.5%
3954,22.6%,9.9,quiten,88.5%
3955,22.6%,9.9,sonríe,88.5%
3956,22.6%,9.9,dudar,88.5%
3957,22.6%,9.8,llevarse,88.5%
3958,22.6%,9.8,letras,88.5%
3959,22.6%,9.7,caos,88.5%
3960,22.6%,9.7,botón,88.5%
3961,22.6%,9.5,llevarle,88.5%
3962,22.6%,9.4,fines,88.6%
3963,22.6%,9.4,tomaron,88.6%
3964,22.6%,9.3,elementos,88.6%
3965,22.6%,9.0,mueren,88.6%
3966,22.6%,8.7,alternativa,88.6%
3967,22.6%,8.5,fechas,88.6%
3968,22.6%,8.5,física,88.6%
3969,22.6%,8.5,repartir,88.6%
3970,22.6%,8.2,llegará,88.6%
3971,22.6%,8.1,clásico,88.6%
3972,22.6%,8.1,contaba,88.6%
3973,22.6%,8.1,pensábamos,88.6%
3974,22.6%,8.0,iremos,88.6%
3975,22.6%,8.0,sufre,88.6%
3976,22.6%,7.2,daban,88.6%
3977,22.6%,6.3,apunta,88.6%
3978,22.3%,48.5,hágame,88.6%
3979,22.3%,35.7,muñeca,88.6%
3980,22.3%,34.6,ramón,88.6%
3981,22.3%,27.6,secuestro,88.6%
3982,22.3%,24.1,políticos,88.6%
3983,22.3%,24.0,producción,88.6%
3984,22.3%,22.2,empresas,88.6%
3985,22.3%,21.8,cuidadito,88.6%
3986,22.3%,21.1,auxilio,88.6%
3987,22.3%,20.5,actriz,88.6%
3988,22.3%,19.6,afortunadamente,88.6%
3989,22.3%,18.6,confíe,88.6%
3990,22.3%,18.4,deudas,88.6%
3991,22.3%,17.4,hueco,88.6%
3992,22.3%,17.1,avisarle,88.6%
3993,22.3%,16.5,informado,88.6%
3994,22.3%,16.5,explícame,88.6%
3995,22.3%,16.3,dueños,88.6%
3996,22.3%,16.2,armó,88.6%
3997,22.3%,15.7,perdono,88.6%
3998,22.3%,14.3,putos,88.6%
3999,22.3%,13.9,favores,88.6%
4000,22.3%,13.7,cueste,88.6%
4001,22.3%,13.3,equipos,88.6%
4002,22.3%,13.2,matas,88.6%
4003,22.3%,13.1,preguntarte,88.6%
4004,22.3%,13.0,matarte,88.6%
4005,22.3%,12.9,cuido,88.6%
4006,22.3%,12.7,afecta,88.6%
4007,22.3%,12.1,estate,88.6%
4008,22.3%,11.8,judicial,88.6%
4009,22.3%,11.5,hablarte,88.6%
4010,22.3%,11.3,cagado,88.6%
4011,22.3%,11.2,obras,88.6%
4012,22.3%,10.8,creído,88.6%
4013,22.3%,10.7,pagué,88.6%
4014,22.3%,10.6,cumplió,88.6%
4015,22.3%,10.5,personalidad,88.6%
4016,22.3%,10.3,reuniones,88.6%
4017,22.3%,10.2,separados,88.6%
4018,22.3%,10.0,pagamos,88.6%
4019,22.3%,9.9,deporte,88.6%
4020,22.3%,9.8,echan,88.6%
4021,22.3%,9.7,licencia,88.6%
4022,22.3%,9.4,conflicto,88.6%
4023,22.3%,9.3,fantástico,88.6%
4024,22.3%,9.1,imaginación,88.6%
4025,22.3%,8.8,quitan,88.6%
4026,22.3%,8.6,ponle,88.6%
4027,22.3%,8.4,rías,88.6%
4028,22.3%,8.2,ayudan,88.6%
4029,22.3%,7.9,toquen,88.6%
4030,22.3%,7.7,sorprendido,88.6%
4031,22.3%,7.5,volumen,88.6%
4032,22.3%,7.2,buscaba,88.6%
4033,22.3%,6.9,profunda,88.6%
4034,22.3%,6.3,recorrer,88.6%
4035,22.3%,5.9,borde,88.6%
4036,22.1%,73.8,comandante,88.7%
